,date,wallet_address,sent_amount_btc,received_amount_btc
2842,2018-04-22,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05
2843,2018-04-22,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05
7229,2018-05-01,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0
2841,2018-05-02,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,8e-05
2840,2018-05-08,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.66e-06
7228,2018-05-08,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,6.66e-06
2839,2018-05-09,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.00011
7227,2018-05-10,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0
7226,2018-05-10,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0
2838,2018-05-21,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,3.3e-05
7225,2018-05-21,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,3.3e-05
7224,2018-05-22,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0
7223,2018-05-23,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0
2837,2018-05-28,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,8e-06
7222,2018-06-05,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1e-05
7221,2018-06-05,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1e-05
2836,2018-06-08,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05
2835,2018-06-14,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05
7220,2018-06-14,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,0.00022222
2833,2018-06-16,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05
2834,2018-06-16,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05
2832,2018-06-16,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05
2831,2018-06-16,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,9e-05
2830,2018-06-17,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.00050505
7219,2018-06-17,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,0.00050505
2829,2018-06-18,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.018
7218,2018-06-25,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,5.45e-06
2828,2018-07-01,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.66e-06
7217,2018-07-02,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,6.66e-06
2827,2018-07-03,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,5.47e-06
2826,2018-07-04,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,4.56e-05
2825,2018-07-07,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05
7216,2018-07-07,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1e-05
2824,2018-07-08,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,9.26e-06
7215,2018-07-08,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,8.04e-06
7214,2018-07-12,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0
7213,2018-07-12,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0
7212,2018-07-15,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,7.49e-06
7211,2018-07-21,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0
7210,2018-07-24,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0
7209,2018-07-26,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0
7208,2018-07-27,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0
7207,2018-07-27,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0
7206,2018-07-29,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,6.76e-06
2823,2018-07-31,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,7.78e-06
2822,2018-07-31,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.74e-06
2821,2018-08-05,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,8.554e-05
2820,2018-08-12,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.0001593
2819,2018-08-14,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.00098998
7205,2018-08-14,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1e-05
7204,2018-08-18,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,501.0
2817,2018-08-21,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.0001546
2818,2018-08-21,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.0001546
7203,2018-08-26,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,2.08940373,1.08629367
2816,2018-08-26,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.84e-06
7202,2018-08-26,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,6.86e-06
2815,2018-08-27,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.00014756
7201,2018-08-30,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,501.0
7200,2018-08-30,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0
7199,2018-09-05,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1e-05
2814,2018-09-05,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05
7198,2018-09-06,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,501.0
7197,2018-09-07,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,8.88e-06
2813,2018-09-07,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1.776e-05
2811,2018-09-08,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,8e-06
2812,2018-09-08,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1.568e-05
7196,2018-09-08,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0
7195,2018-09-09,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,6.06e-06
2809,2018-09-09,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05
2810,2018-09-09,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.06e-06
2808,2018-09-13,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.66e-06
2807,2018-09-15,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.0001
7194,2018-09-17,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0
7193,2018-09-19,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1e-05
7192,2018-09-23,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,501.0
2806,2018-09-25,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05
7191,2018-10-06,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0
7190,2018-10-11,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0
2805,2018-10-12,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1.71e-05
7189,2018-10-12,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1.71e-05
2804,2018-10-18,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,5.79e-06
2803,2018-10-18,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.67e-06
7188,2018-10-18,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,6.67e-06
2802,2018-10-21,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.66e-06
7187,2018-10-21,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,6.66e-06
2801,2018-10-23,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,8.88e-06
7186,2018-10-23,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1001.0
7185,2018-10-23,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,8.88e-06
2800,2018-10-25,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,7.77e-06
7184,2018-10-25,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,7.77e-06
2799,2018-10-28,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,5.55e-06
7183,2018-10-28,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,5.55e-06
2797,2018-10-29,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,7.77e-06
2798,2018-10-29,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,2e-05
7182,2018-11-03,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,5.55e-06
7181,2018-11-03,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,0.0002001
2795,2018-11-03,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,5.55e-06
2796,2018-11-03,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.00012
2794,2018-11-10,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.66e-06
7180,2018-11-10,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,6.66e-06
2793,2018-11-11,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.0001
2792,2018-11-13,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05
2167,2018-11-13,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.01,0.0
2168,2018-11-13,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,0.01
7179,2018-11-14,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1000.0
2166,2018-11-14,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,1.0
7178,2018-11-15,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,3887.33782839,2.32319563
2164,2018-11-15,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,20001.0,0.0
2165,2018-11-15,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,20000.0
7177,2018-11-15,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,0.00322099
2791,2018-11-17,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,7.77e-06
7176,2018-11-17,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,7.77e-06
2162,2018-11-20,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,1.0
2163,2018-11-20,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,2.0
2790,2018-11-21,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.66e-06
2161,2018-11-21,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,3.0,0.0
2160,2018-11-21,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,8888.0
2789,2018-11-23,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,5.55e-06
2159,2018-11-23,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,8888.0,0.0
7175,2018-11-23,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,5.55e-06
2787,2018-11-30,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1.96e-05
2788,2018-11-30,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.991e-05
2786,2018-12-05,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,2.491e-05
7174,2018-12-07,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,7.77e-06
7173,2018-12-09,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,8.88e-06
2784,2018-12-09,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,9.99e-06
2785,2018-12-09,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,8.88e-06
2158,2018-12-11,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,10888.0
2157,2018-12-12,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,10888.0,0.0
22964,2018-12-23,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,4609.6104487
2783,2018-12-27,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.00030162
22963,2018-12-28,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,512.24204049
2782,2018-12-28,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,2.739e-05
22961,2018-12-29,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,2329.0874833
22962,2018-12-29,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,0.0001
2156,2018-12-29,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,10000.0
2781,2018-12-31,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,2.019e-05
7172,2018-12-31,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,2.019e-05
2780,2019-01-05,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,9.832e-05
22960,2019-01-05,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,1013.16926762
2155,2019-01-07,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,10000.0,0.0
22959,2019-01-08,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,762.4491794
2779,2019-01-10,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,5.47e-06
2154,2019-01-15,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,10000.0
2151,2019-01-15,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,7.77e-06,0.0
2152,2019-01-15,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,10000.0,0.0
2153,2019-01-15,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,7.77e-06
7171,2019-01-15,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,6.4e-05
22958,2019-01-15,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,1785.15874882
22957,2019-01-18,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,1020.44856118
2778,2019-01-22,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,2.824e-05
2777,2019-01-22,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.00012345
22956,2019-01-23,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,868.57246085
16206,2019-01-23,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,0.0,1.0
16205,2019-01-25,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,1.0,0.0
22955,2019-01-26,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,1012.68461166
22954,2019-01-29,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,1020.44856118,0.0
22953,2019-01-29,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,885.69377484
16202,2019-01-31,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,0.0,4844.30201094
16203,2019-01-31,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,0.0,7999.991445
16204,2019-01-31,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,0.0,7999.991445
16201,2019-02-01,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,4844.30201094,4844.07358042
22952,2019-02-02,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,1074.77555238
22951,2019-02-03,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,1.01e-05
7170,2019-02-03,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1.01e-05
2776,2019-02-04,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05
22950,2019-02-05,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,908.79291358
2150,2019-02-07,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,10888.0
22949,2019-02-09,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,855.25451131
22948,2019-02-13,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,1107.54977833
22947,2019-02-15,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,0.999952
22946,2019-02-16,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,811.26912202
2775,2019-02-17,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,5.52e-06
22945,2019-02-20,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,1083.74102465
22944,2019-02-22,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,1691.03811996
2149,2019-02-24,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,10888.0,0.0
22943,2019-02-26,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,2194.59542834
2774,2019-02-28,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.48e-06
22942,2019-03-01,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,1717.15056506
2773,2019-03-01,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.0002195
22941,2019-03-05,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,2277.47416584
16200,2019-03-05,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,4844.07358042,4837.67759586
2772,2019-03-07,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.00080819
22940,2019-03-08,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,1644.00592792
22939,2019-03-13,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,2132.93307462
7169,2019-03-15,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1e-05
2771,2019-03-15,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1e-05
22936,2019-03-15,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,0.0001
16199,2019-03-15,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,0.0,5.46e-06
22937,2019-03-15,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,5.46e-06
22938,2019-03-15,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,1608.96816995
22935,2019-03-19,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,2113.87480015
16198,2019-03-21,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,0.0,5.46e-06
22934,2019-03-21,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,5.46e-06
7168,2019-03-21,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,5.46e-06
2770,2019-03-21,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,5.46e-06
22933,2019-03-22,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,925.18555096
16197,2019-03-26,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,4837.67760678,2337.67760678
22932,2019-03-26,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,1231.33347711
2769,2019-03-27,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,5.46e-06
22931,2019-03-29,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,932.07135897
22930,2019-03-30,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,5.4e-06
16196,2019-03-30,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,2337.67760678,2331.13331708
7167,2019-03-31,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,8.88e-06
2768,2019-03-31,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,8.88e-06
16195,2019-03-31,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,0.0,8.88e-06
22929,2019-03-31,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,0.0,8.88e-06
2767,2019-04-01,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,9.75e-06
2766,2019-04-02,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1.1e-05
2765,2019-04-02,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1.5e-05
2147,2019-04-02,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,10888.0,0.0
2148,2019-04-02,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,10888.0
2146,2019-04-03,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,10889.0
2764,2019-04-05,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.096e-05
2763,2019-04-06,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.00012955
2762,2019-04-07,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6e-05
2758,2019-04-08,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.627e-05
2761,2019-04-08,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.000112
2760,2019-04-08,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.66e-05
2759,2019-04-08,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.0001088
2757,2019-04-08,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.0001094
2756,2019-04-09,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,7.87e-05
2755,2019-04-10,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.0001105
2145,2019-04-10,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,10889.0,0.0
2754,2019-04-11,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.0001116
2753,2019-04-16,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1.01e-05
2752,2019-04-18,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.0001111
16194,2019-05-01,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,2331.13332596,2324.70487956
2751,2019-05-05,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.00010795
2750,2019-05-08,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.0001044
21497,2019-05-13,3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,0.0,5.46e-06
21495,2019-05-13,3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,0.7986638,0.79841385
21496,2019-05-13,3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,0.899,0.7986638
21498,2019-05-13,3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,0.0,0.899
21492,2019-05-14,3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,0.0,100.0
21494,2019-05-14,3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,0.79841385,0.69796786
21490,2019-05-14,3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,0.0,3000.0
21491,2019-05-14,3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,0.0,2000.0
21488,2019-05-14,3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,0.0,300.0
21487,2019-05-14,3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,0.0,800.0
21486,2019-05-14,3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,0.0,5.46e-06
21485,2019-05-14,3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,0.0,400.0
21484,2019-05-14,3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,0.0,600.0
21483,2019-05-14,3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,0.0,500.0
21489,2019-05-14,3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,0.0,2000.0
21493,2019-05-14,3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,0.0,200.0
22928,2019-05-14,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,908.79291358,0.0
21482,2019-05-15,3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,0.0,500.0
21481,2019-05-15,3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,0.0,300.0
7166,2019-05-16,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1000.0
21480,2019-05-18,3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,0.0,500.0
21479,2019-05-18,3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,0.0,800.0
7165,2019-05-18,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1000.0
2749,2019-05-19,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1.234e-05
7164,2019-05-20,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1000.0
7161,2019-05-21,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,9.11e-06
7162,2019-05-21,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,9.11e-06
7163,2019-05-21,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1000.0
21478,2019-05-23,3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,0.0,500.0
21477,2019-05-23,3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,0.0,400.0
2748,2019-05-26,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.00012436
7160,2019-05-28,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1000.0
7159,2019-05-28,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1000.0
2144,2019-05-29,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,66666.0
2143,2019-05-31,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,66666.0,0.0
