,date,whale_address,sent_amount_btc,received_amount_btc
1898,2015-04-02,1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,0.0,0.0005
4808,2015-04-02,1AYLzYN7SGu5FQLBTADBzqKm4b6Udt6Bw6,0.0,0.0005
1731,2015-04-02,1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrt,0.0,0.0005
12736,2015-04-02,1FvUkW8thcqG6HP7gAvAjcR52fR7CYodBx,0.0,0.0005
11921,2015-04-02,18hFBPU81kC8V4Dp4iwdwQHakKa5TW2ZkJ,0.0,0.0005
13058,2015-04-02,1PTYXwamXXgQoAhDbmUf98rY2Pg1pYXhin,0.0,0.0005
1817,2015-04-02,12tLs9c9RsALt4ockxa1hB4iTCTSmxj2me,0.0,0.0005
13357,2015-04-02,16oKJMcUZkDbq2tXDr9Fm2HwgBAkJPquyU,0.0,0.0005
13439,2015-04-02,193zge613zys7eSkQYQVd9xubovLN8Sr6j,0.0,0.0005
7792,2015-04-02,1NQEV6T4avmPqUVTvgsKkeB6yc8qnSWfhR,0.0,0.0005
10053,2015-04-02,18Hp8j2JMvwtPs1eqNaYEEVvuFpjQJRFVY,0.0,0.0005
8353,2015-04-02,1BvNwfxEQwZNRmYQ3eno6e976XyxhCsRXj,0.0,0.0005
12094,2015-04-02,14mPMrRm6TdjqHZhd7aBUbuWt5MYWReukR,0.0,0.0005
5727,2015-04-02,1JxmKkNK1b3p7r8DDPtnNmGeLZDcgPadJb,0.0,0.0005
10087,2015-04-02,16eb495TbiCRbRbZv4WBdaUvNGxUYJ4jed,0.0,0.0005
2316,2015-04-02,167ZWTT8n6s4ya8cGjqNNQjDwDGY31vmHg,0.0,0.0005
3488,2015-04-02,15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,0.0,0.0005
11133,2015-04-02,1GX7i8jG8DD1mG85BNnz7xybVhSmw84Uii,0.0,0.0005
8533,2015-04-02,1Miy5sJZSamDZN6xcJJidp9zYxhSrpDeJm,0.0,0.0005
1556,2015-04-02,1BAFWQhH9pNkz3mZDQ1tWrtKkSHVCkc3fV,0.0,0.0005
11508,2015-04-02,1VeMPNgEtQGurwjW2WsYXQaw4boAX5k6S,0.0,0.0005
12924,2015-04-02,1Gn1GzVa88T1X3fdhejyq6jrZs43T24xW6,0.0,0.0005
7694,2015-04-02,1ARWCREnmdKyHgNg2c9qih8UzRr4MMQEQS,0.0,0.0005
7729,2015-04-02,1DaCQDfStUgkPQXcf53Teeo6LPiKcVMBM9,0.0,0.0005
1831,2015-04-03,1ucXXZQSEf4zny2HRwAQKtVpkLPTUKRtt,0.0,0.0005
11947,2015-04-03,18hFBPU81kC8V4Dp4iwdwQHakKa5TW2ZkJ,0.0,0.0005
1784,2015-04-03,12tLs9c9RsALt4ockxa1hB4iTCTSmxj2me,0.0,0.0005
8375,2015-04-03,1BvNwfxEQwZNRmYQ3eno6e976XyxhCsRXj,0.0,0.0005
2253,2015-04-03,1HLvaTs3zR3oev9ya7Pzp3GB9Gqfg6XYJT,0.0,0.0005
2297,2015-04-03,167ZWTT8n6s4ya8cGjqNNQjDwDGY31vmHg,0.0,0.0005
5716,2015-04-03,1JxmKkNK1b3p7r8DDPtnNmGeLZDcgPadJb,0.0,0.0005
4473,2015-04-03,1DzjE3ANaKLasY2n6e5ToJ4CQCXrvDvwsf,0.0,0.0005
8549,2015-04-03,1Miy5sJZSamDZN6xcJJidp9zYxhSrpDeJm,0.0,0.0005
7728,2015-04-03,1DaCQDfStUgkPQXcf53Teeo6LPiKcVMBM9,0.0,0.0005
2847,2015-04-03,18zuLTKQnLjp987LdxuYvjekYnNAvXif2b,0.0,0.0005
4533,2015-04-03,1FJuzzQFVMbiMGw6JtcXefdD64amy7mSCF,0.0,0.0005
11602,2015-04-03,1ALXLVNj7yKRU2Yki3K3yQGB5TBPof7jyo,0.0,0.0005
13420,2015-04-03,193zge613zys7eSkQYQVd9xubovLN8Sr6j,0.0,0.0005
4796,2015-04-03,1AYLzYN7SGu5FQLBTADBzqKm4b6Udt6Bw6,0.0,0.0005
12907,2015-04-03,1Gn1GzVa88T1X3fdhejyq6jrZs43T24xW6,0.0,0.0005
1940,2015-04-03,1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,0.0,0.0005
7752,2015-04-03,19z6WynrjHeD5MMv6919BuQRwybuen1sRv,0.0,0.0005
12114,2015-04-03,14mPMrRm6TdjqHZhd7aBUbuWt5MYWReukR,0.0,0.0005
10051,2015-04-03,18Hp8j2JMvwtPs1eqNaYEEVvuFpjQJRFVY,0.0,0.0005
7693,2015-04-03,1ARWCREnmdKyHgNg2c9qih8UzRr4MMQEQS,0.0,0.0005
7783,2015-04-03,1NQEV6T4avmPqUVTvgsKkeB6yc8qnSWfhR,0.0,0.0005
5825,2015-04-03,1LBBmkr9muf7RjjBbzQQvzNQpRRaVEnavs,0.0,0.0005
10091,2015-04-03,16eb495TbiCRbRbZv4WBdaUvNGxUYJ4jed,0.0,0.0005
7818,2015-04-03,1NJQZhzYac89fDhQCmb1khdjekKNVYLFMY,0.0,0.0005
12743,2015-04-03,1FvUkW8thcqG6HP7gAvAjcR52fR7CYodBx,0.0,0.0005
12056,2015-04-03,1GMFSWQQQhCQyRNQcac9tDKcvqYCuripVs,0.0,0.0005
11499,2015-04-03,1VeMPNgEtQGurwjW2WsYXQaw4boAX5k6S,0.0,0.0005
13084,2015-04-03,1PTYXwamXXgQoAhDbmUf98rY2Pg1pYXhin,0.0,0.0005
13355,2015-04-03,16oKJMcUZkDbq2tXDr9Fm2HwgBAkJPquyU,0.0,0.0005
3500,2015-04-03,15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,0.0,0.0005
1750,2015-04-03,1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrt,0.0,0.0005
11790,2015-04-03,15MZvKjqeNz4AVz2QrHumQcRJq2JVHjFUz,0.0,0.0005
11123,2015-04-03,1GX7i8jG8DD1mG85BNnz7xybVhSmw84Uii,0.0,0.0005
11289,2015-04-03,1N5NqDWiLVqtU8mEzCNEeEbQVHwuGGChJs,0.0,0.0005
11666,2015-04-03,1LwBdypLh3WPawK1WUqGZXgs4V8neHHqb7,0.0,0.0005
7620,2015-04-03,1BeouDc6jtHpitvPz3gR3LQnBGb7dKRrtC,0.0,0.0005
1527,2015-04-03,1BAFWQhH9pNkz3mZDQ1tWrtKkSHVCkc3fV,0.0,0.0005
1801,2015-11-11,12tLs9c9RsALt4ockxa1hB4iTCTSmxj2me,0.0,0.0001
8542,2015-11-25,1Miy5sJZSamDZN6xcJJidp9zYxhSrpDeJm,0.0,0.000135
7807,2015-11-25,1NQEV6T4avmPqUVTvgsKkeB6yc8qnSWfhR,0.0,0.000135
11271,2015-11-25,1N5NqDWiLVqtU8mEzCNEeEbQVHwuGGChJs,0.0,0.000135
11521,2015-11-25,1VeMPNgEtQGurwjW2WsYXQaw4boAX5k6S,0.0,0.000135
1756,2015-11-25,1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrt,0.0,0.000135
1786,2015-11-25,12tLs9c9RsALt4ockxa1hB4iTCTSmxj2me,0.0,0.000135
7692,2015-11-25,1ARWCREnmdKyHgNg2c9qih8UzRr4MMQEQS,0.0,0.000135
11648,2015-11-25,1LwBdypLh3WPawK1WUqGZXgs4V8neHHqb7,0.0,0.000135
2290,2015-11-25,167ZWTT8n6s4ya8cGjqNNQjDwDGY31vmHg,0.0,0.000135
5728,2015-11-25,1JxmKkNK1b3p7r8DDPtnNmGeLZDcgPadJb,0.0,0.000135
2210,2015-11-25,1HLvaTs3zR3oev9ya7Pzp3GB9Gqfg6XYJT,0.0,0.000135
1533,2015-11-25,1BAFWQhH9pNkz3mZDQ1tWrtKkSHVCkc3fV,0.0,0.000135
1939,2015-11-25,1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,0.0,0.000135
4557,2015-11-25,1FJuzzQFVMbiMGw6JtcXefdD64amy7mSCF,0.0,0.000135
7829,2015-11-25,1NJQZhzYac89fDhQCmb1khdjekKNVYLFMY,0.0,0.000135
8371,2015-11-25,1BvNwfxEQwZNRmYQ3eno6e976XyxhCsRXj,0.0,0.000135
7619,2015-11-25,1BeouDc6jtHpitvPz3gR3LQnBGb7dKRrtC,0.0,0.000135
1873,2015-11-25,1ucXXZQSEf4zny2HRwAQKtVpkLPTUKRtt,0.0,0.000135
11117,2015-11-25,1GX7i8jG8DD1mG85BNnz7xybVhSmw84Uii,0.0,0.000135
10086,2015-11-25,16eb495TbiCRbRbZv4WBdaUvNGxUYJ4jed,0.0,0.000135
11918,2015-11-25,18hFBPU81kC8V4Dp4iwdwQHakKa5TW2ZkJ,0.0,0.000135
4797,2015-11-25,1AYLzYN7SGu5FQLBTADBzqKm4b6Udt6Bw6,0.0,0.000135
5826,2015-11-25,1LBBmkr9muf7RjjBbzQQvzNQpRRaVEnavs,0.0,0.000135
7766,2015-11-25,19z6WynrjHeD5MMv6919BuQRwybuen1sRv,0.0,0.000135
10055,2015-11-25,18Hp8j2JMvwtPs1eqNaYEEVvuFpjQJRFVY,0.0,0.000135
3504,2015-11-25,15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,0.0,0.000135
11761,2015-11-25,15MZvKjqeNz4AVz2QrHumQcRJq2JVHjFUz,0.0,0.000135
4459,2015-11-25,1DzjE3ANaKLasY2n6e5ToJ4CQCXrvDvwsf,0.0,0.000135
2862,2015-11-25,18zuLTKQnLjp987LdxuYvjekYnNAvXif2b,0.0,0.000135
7727,2015-11-25,1DaCQDfStUgkPQXcf53Teeo6LPiKcVMBM9,0.0,0.000135
11630,2015-11-25,1ALXLVNj7yKRU2Yki3K3yQGB5TBPof7jyo,0.0,0.000135
1840,2016-01-07,1ucXXZQSEf4zny2HRwAQKtVpkLPTUKRtt,0.0,0.0001
1822,2016-01-07,12tLs9c9RsALt4ockxa1hB4iTCTSmxj2me,0.0,0.0001
1904,2016-01-07,1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,0.0,0.0001
1725,2016-01-07,1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrt,0.0,0.0001
1554,2016-01-07,1BAFWQhH9pNkz3mZDQ1tWrtKkSHVCkc3fV,0.0,0.0001
11562,2016-01-21,18eY9oWL2mkXCL1VVwPme2NMmAVhX6EfyM,0.0,0.0001
11655,2016-01-21,1LwBdypLh3WPawK1WUqGZXgs4V8neHHqb7,0.0,0.0001
13074,2016-01-21,1PTYXwamXXgQoAhDbmUf98rY2Pg1pYXhin,0.0,0.0001
7691,2016-01-21,1ARWCREnmdKyHgNg2c9qih8UzRr4MMQEQS,0.0,0.0001
4801,2016-01-21,1AYLzYN7SGu5FQLBTADBzqKm4b6Udt6Bw6,0.0,0.0001
12111,2016-01-21,14mPMrRm6TdjqHZhd7aBUbuWt5MYWReukR,0.0,0.0001
4550,2016-01-21,1FJuzzQFVMbiMGw6JtcXefdD64amy7mSCF,0.0,0.0001
7726,2016-01-21,1DaCQDfStUgkPQXcf53Teeo6LPiKcVMBM9,0.0,0.0001
5840,2016-01-21,1LBBmkr9muf7RjjBbzQQvzNQpRRaVEnavs,0.0,0.0001
2854,2016-01-21,18zuLTKQnLjp987LdxuYvjekYnNAvXif2b,0.0,0.0001
11544,2016-01-21,1VeMPNgEtQGurwjW2WsYXQaw4boAX5k6S,0.0,0.0001
7834,2016-01-21,1NJQZhzYac89fDhQCmb1khdjekKNVYLFMY,0.0,0.0001
11631,2016-01-21,1ALXLVNj7yKRU2Yki3K3yQGB5TBPof7jyo,0.0,0.0001
7618,2016-01-21,1BeouDc6jtHpitvPz3gR3LQnBGb7dKRrtC,0.0,0.0001
11928,2016-01-21,18hFBPU81kC8V4Dp4iwdwQHakKa5TW2ZkJ,0.0,0.0001
11122,2016-01-21,1GX7i8jG8DD1mG85BNnz7xybVhSmw84Uii,0.0,0.0001
12746,2016-01-21,1FvUkW8thcqG6HP7gAvAjcR52fR7CYodBx,0.0,0.0001
12078,2016-01-21,1GMFSWQQQhCQyRNQcac9tDKcvqYCuripVs,0.0,0.0001
3512,2016-01-21,15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,0.0,0.0001
12927,2016-01-21,1Gn1GzVa88T1X3fdhejyq6jrZs43T24xW6,0.0,0.0001
2227,2016-01-21,1HLvaTs3zR3oev9ya7Pzp3GB9Gqfg6XYJT,0.0,0.0001
4494,2016-01-21,1DzjE3ANaKLasY2n6e5ToJ4CQCXrvDvwsf,0.0,0.0001
7810,2016-01-21,1NQEV6T4avmPqUVTvgsKkeB6yc8qnSWfhR,0.0,0.0001
10052,2016-01-21,18Hp8j2JMvwtPs1eqNaYEEVvuFpjQJRFVY,0.0,0.0001
10084,2016-01-21,16eb495TbiCRbRbZv4WBdaUvNGxUYJ4jed,0.0,0.0001
8349,2016-01-21,1BvNwfxEQwZNRmYQ3eno6e976XyxhCsRXj,0.0,0.0001
13359,2016-01-21,16oKJMcUZkDbq2tXDr9Fm2HwgBAkJPquyU,0.0,0.0001
2304,2016-01-21,167ZWTT8n6s4ya8cGjqNNQjDwDGY31vmHg,0.0,0.0001
11772,2016-01-21,15MZvKjqeNz4AVz2QrHumQcRJq2JVHjFUz,0.0,0.0001
5720,2016-01-21,1JxmKkNK1b3p7r8DDPtnNmGeLZDcgPadJb,0.0,0.0001
8550,2016-01-21,1Miy5sJZSamDZN6xcJJidp9zYxhSrpDeJm,0.0,0.0001
11286,2016-01-21,1N5NqDWiLVqtU8mEzCNEeEbQVHwuGGChJs,0.0,0.0001
7770,2016-01-21,19z6WynrjHeD5MMv6919BuQRwybuen1sRv,0.0,0.0001
13470,2016-02-23,1L9ipUywwErf9EaKCgLqrkoSM5ab3wrjvh,0.0,2940.56739382
9836,2016-03-06,16aEn4p6hK4FMpLtJGpoQZMZ946sDg1Z6n,0.0,4434.0
9837,2016-03-16,16aEn4p6hK4FMpLtJGpoQZMZ946sDg1Z6n,0.0,69.2586
13451,2016-05-22,1L9ipUywwErf9EaKCgLqrkoSM5ab3wrjvh,0.0,200.0
4480,2016-08-08,1DzjE3ANaKLasY2n6e5ToJ4CQCXrvDvwsf,0.0,2.55e-05
2912,2016-08-12,198aMn6ZYAczwrE5NvNTUMyJ5qkfy4g3Hi,0.0,0.0002
11954,2016-09-01,18hFBPU81kC8V4Dp4iwdwQHakKa5TW2ZkJ,150.011,0.0
2888,2017-05-23,198aMn6ZYAczwrE5NvNTUMyJ5qkfy4g3Hi,0.0,5.43e-05
9895,2017-06-13,1MLiPwYjNACQHREFKwGtkPpWgd8PqpbuQ4,0.0,4486.85869328
7478,2017-06-13,1BVtDi7txPCG2TH5Crd2Rw5MtpivbmoKgB,0.0,5185.72963084
8315,2017-06-13,1Btud1pqADgGzgBCZzxzc2b1o1ytk1HYWC,0.0,4900.0
8346,2017-06-13,1BXZng4dcXDnYNRXRgHqWjzT5RwxHHBSHo,0.0,4900.0
7856,2017-07-29,12ytiN9oWQTRGb6JjZiaoWMAvF9nPWdGX1,0.0,5000.0
4589,2017-07-29,1Ac2JdpQ5c9NeSajdGx6dofxeXkn4S35ft,0.0,6877.71292448
2233,2017-08-01,1HLvaTs3zR3oev9ya7Pzp3GB9Gqfg6XYJT,0.0,0.0001805
6517,2017-09-22,13n67sFKgqLDKp8gx8Xvm6scdfY4ZeaU8p,0.0,1.0
6536,2017-09-23,13n67sFKgqLDKp8gx8Xvm6scdfY4ZeaU8p,0.0,206.0
6501,2017-09-24,13n67sFKgqLDKp8gx8Xvm6scdfY4ZeaU8p,0.0,324.0
6495,2017-09-27,13n67sFKgqLDKp8gx8Xvm6scdfY4ZeaU8p,0.0,331.0
1592,2017-10-06,14YK4mzJGo5NKkNnmVJeuEAQftLt795Gec,0.0,0.00054941
6727,2017-10-07,1DR93bfKVCUJkDvPuxbUAEtzYRaJEnwjNt,0.0,1999.999712
6732,2017-10-07,1DR93bfKVCUJkDvPuxbUAEtzYRaJEnwjNt,0.0,1999.9997312
6722,2017-10-08,1DR93bfKVCUJkDvPuxbUAEtzYRaJEnwjNt,0.0,1600.0
2160,2017-10-16,1P9fAFAsSLRmMu2P7wZ5CXDPRfLSWTy9N8,0.0,9424.78222761
1665,2017-10-17,1Ki3WTEEqTLPNsN5cGTsMkL2sJ4m5mdCXT,0.0,10000.00901595
4441,2017-10-17,13eEt6myAo1zAC7o7RK5sVxxCNCAgd6ApH,0.0,7000.13714076
8864,2017-10-25,1Kq6hXXiSpdp9bg9hDDyqm8ZfvgZmzchjn,0.0,4699.396258
2250,2017-10-26,1HLvaTs3zR3oev9ya7Pzp3GB9Gqfg6XYJT,0.0,8e-06
2240,2017-10-26,1HLvaTs3zR3oev9ya7Pzp3GB9Gqfg6XYJT,0.0,1e-05
1823,2017-11-09,12tLs9c9RsALt4ockxa1hB4iTCTSmxj2me,0.0,0.00012536
1747,2017-11-09,1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrt,0.0,0.0001
11536,2017-11-16,1VeMPNgEtQGurwjW2WsYXQaw4boAX5k6S,0.0,0.00020636
6522,2017-11-24,13n67sFKgqLDKp8gx8Xvm6scdfY4ZeaU8p,206.0,205.9989
3528,2017-11-25,15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,0.0,0.0003
1532,2017-12-01,1BAFWQhH9pNkz3mZDQ1tWrtKkSHVCkc3fV,0.0,0.00010319
6249,2017-12-15,138EMxwMtKuvCEUtm4qUfT2x344TSReyiT,0.0,5907.56079
6500,2018-01-02,13n67sFKgqLDKp8gx8Xvm6scdfY4ZeaU8p,0.0,0.1
6506,2018-01-02,13n67sFKgqLDKp8gx8Xvm6scdfY4ZeaU8p,324.0,323.799
4578,2018-01-27,1Ac2JdpQ5c9NeSajdGx6dofxeXkn4S35ft,0.0,0.00035145
10740,2018-01-27,1JCrPqogEKEpM9fuFQV7LpF9e8cgf3YZ8m,0.0,4250.99390007
12735,2018-02-03,1FvUkW8thcqG6HP7gAvAjcR52fR7CYodBx,0.0,1e-05
7106,2018-02-08,1CCqLR8YrUMPFgYZWwLW8FkezbFjfeXD8n,0.0,5595.32245973
6529,2018-02-10,13n67sFKgqLDKp8gx8Xvm6scdfY4ZeaU8p,331.0,301.786
10743,2018-02-13,1JCrPqogEKEpM9fuFQV7LpF9e8cgf3YZ8m,4250.99390007,0.0
10728,2018-02-13,1JCrPqogEKEpM9fuFQV7LpF9e8cgf3YZ8m,0.0,4250.99323918
6508,2018-02-15,13n67sFKgqLDKp8gx8Xvm6scdfY4ZeaU8p,0.0,4136.8
6540,2018-02-15,13n67sFKgqLDKp8gx8Xvm6scdfY4ZeaU8p,0.0,1.0
6521,2018-02-15,13n67sFKgqLDKp8gx8Xvm6scdfY4ZeaU8p,301.786,301.684
6525,2018-02-18,13n67sFKgqLDKp8gx8Xvm6scdfY4ZeaU8p,0.0,10.32457844
1859,2018-02-20,1ucXXZQSEf4zny2HRwAQKtVpkLPTUKRtt,0.0,0.0001
6537,2018-02-21,13n67sFKgqLDKp8gx8Xvm6scdfY4ZeaU8p,0.0,3.68623
2311,2018-03-01,167ZWTT8n6s4ya8cGjqNNQjDwDGY31vmHg,0.0,7.47e-06
6502,2018-03-06,13n67sFKgqLDKp8gx8Xvm6scdfY4ZeaU8p,4136.8,3536.798
6539,2018-03-10,13n67sFKgqLDKp8gx8Xvm6scdfY4ZeaU8p,3536.798,3396.796
1815,2018-03-11,12tLs9c9RsALt4ockxa1hB4iTCTSmxj2me,0.0,7e-06
1773,2018-03-11,1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrt,0.0,7e-06
1589,2018-03-11,14YK4mzJGo5NKkNnmVJeuEAQftLt795Gec,0.0,7e-06
6514,2018-03-12,13n67sFKgqLDKp8gx8Xvm6scdfY4ZeaU8p,3396.796,2596.794
6513,2018-03-22,13n67sFKgqLDKp8gx8Xvm6scdfY4ZeaU8p,0.0,1201.0
4579,2018-04-03,1Ac2JdpQ5c9NeSajdGx6dofxeXkn4S35ft,0.0,5.7e-06
6504,2018-04-05,13n67sFKgqLDKp8gx8Xvm6scdfY4ZeaU8p,0.0,91.1965
9880,2018-04-09,1MLiPwYjNACQHREFKwGtkPpWgd8PqpbuQ4,0.0,0.0001
1664,2018-04-21,1Ki3WTEEqTLPNsN5cGTsMkL2sJ4m5mdCXT,0.0,0.00011265
4600,2018-04-26,1Ac2JdpQ5c9NeSajdGx6dofxeXkn4S35ft,0.0,5e-05
1867,2018-05-08,1ucXXZQSEf4zny2HRwAQKtVpkLPTUKRtt,0.0,6.66e-06
1614,2018-05-08,14YK4mzJGo5NKkNnmVJeuEAQftLt795Gec,0.0,6.66e-06
1930,2018-05-08,1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,0.0,6.66e-06
1746,2018-05-08,1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrt,0.0,6.66e-06
1795,2018-05-08,12tLs9c9RsALt4ockxa1hB4iTCTSmxj2me,0.0,6.66e-06
1561,2018-05-08,1BAFWQhH9pNkz3mZDQ1tWrtKkSHVCkc3fV,0.0,6.66e-06
8523,2018-05-18,17spLhCpZVdQXFz2ZL1aP5gRci6RFVNhrD,0.0,4816.98898342
1632,2018-05-18,1Ki3WTEEqTLPNsN5cGTsMkL2sJ4m5mdCXT,0.0,0.00014265
1531,2018-05-21,1BAFWQhH9pNkz3mZDQ1tWrtKkSHVCkc3fV,0.0,3.3e-05
1824,2018-05-21,1ucXXZQSEf4zny2HRwAQKtVpkLPTUKRtt,0.0,3.3e-05
1601,2018-05-21,14YK4mzJGo5NKkNnmVJeuEAQftLt795Gec,0.0,3.3e-05
1760,2018-05-21,1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrt,0.0,3.3e-05
1814,2018-05-21,12tLs9c9RsALt4ockxa1hB4iTCTSmxj2me,0.0,3.3e-05
1937,2018-05-21,1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,0.0,3.3e-05
9881,2018-06-03,1MLiPwYjNACQHREFKwGtkPpWgd8PqpbuQ4,0.0,9.599e-05
4484,2018-06-20,1DzjE3ANaKLasY2n6e5ToJ4CQCXrvDvwsf,0.0,0.00015
1696,2018-06-28,1KbrSKrT3GeEruTuuYYUSQ35JwKbrAWJYm,0.0,0.00016267
1688,2018-06-29,1KbrSKrT3GeEruTuuYYUSQ35JwKbrAWJYm,0.0,0.00016944
7782,2018-07-02,19z6WynrjHeD5MMv6919BuQRwybuen1sRv,0.0,6.66e-06
1571,2018-07-02,1BAFWQhH9pNkz3mZDQ1tWrtKkSHVCkc3fV,0.0,6.66e-06
8548,2018-07-02,1Miy5sJZSamDZN6xcJJidp9zYxhSrpDeJm,0.0,1.332e-05
7863,2018-07-02,12ytiN9oWQTRGb6JjZiaoWMAvF9nPWdGX1,0.0,6.66e-06
6497,2018-07-02,13n67sFKgqLDKp8gx8Xvm6scdfY4ZeaU8p,0.0,1.332e-05
7617,2018-07-02,1BeouDc6jtHpitvPz3gR3LQnBGb7dKRrtC,0.0,6.66e-06
9824,2018-07-02,16aEn4p6hK4FMpLtJGpoQZMZ946sDg1Z6n,0.0,1.332e-05
10075,2018-07-02,18Hp8j2JMvwtPs1eqNaYEEVvuFpjQJRFVY,0.0,1.332e-05
7804,2018-07-02,1NQEV6T4avmPqUVTvgsKkeB6yc8qnSWfhR,0.0,6.66e-06
7690,2018-07-02,1ARWCREnmdKyHgNg2c9qih8UzRr4MMQEQS,0.0,6.66e-06
11646,2018-07-02,1LwBdypLh3WPawK1WUqGZXgs4V8neHHqb7,0.0,1.332e-05
12863,2018-07-02,17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb,0.0,1.332e-05
11112,2018-07-02,1GX7i8jG8DD1mG85BNnz7xybVhSmw84Uii,0.0,1.332e-05
10746,2018-07-02,1JCrPqogEKEpM9fuFQV7LpF9e8cgf3YZ8m,0.0,1.332e-05
9888,2018-07-02,1MLiPwYjNACQHREFKwGtkPpWgd8PqpbuQ4,0.0,1.332e-05
1683,2018-07-02,1KbrSKrT3GeEruTuuYYUSQ35JwKbrAWJYm,0.0,0.00015697
7844,2018-07-02,1NJQZhzYac89fDhQCmb1khdjekKNVYLFMY,0.0,6.66e-06
8308,2018-07-02,1Btud1pqADgGzgBCZzxzc2b1o1ytk1HYWC,0.0,1.332e-05
11946,2018-07-02,18hFBPU81kC8V4Dp4iwdwQHakKa5TW2ZkJ,0.0,1.332e-05
8343,2018-07-02,1BXZng4dcXDnYNRXRgHqWjzT5RwxHHBSHo,0.0,1.332e-05
7725,2018-07-02,1DaCQDfStUgkPQXcf53Teeo6LPiKcVMBM9,0.0,6.66e-06
8882,2018-07-02,1Kq6hXXiSpdp9bg9hDDyqm8ZfvgZmzchjn,0.0,1.332e-05
11258,2018-07-02,1N5NqDWiLVqtU8mEzCNEeEbQVHwuGGChJs,0.0,1.332e-05
8377,2018-07-02,1BvNwfxEQwZNRmYQ3eno6e976XyxhCsRXj,0.0,1.332e-05
8512,2018-07-02,17spLhCpZVdQXFz2ZL1aP5gRci6RFVNhrD,0.0,1.332e-05
7477,2018-07-02,1BVtDi7txPCG2TH5Crd2Rw5MtpivbmoKgB,0.0,6.66e-06
10083,2018-07-02,16eb495TbiCRbRbZv4WBdaUvNGxUYJ4jed,0.0,1.332e-05
11520,2018-07-02,1VeMPNgEtQGurwjW2WsYXQaw4boAX5k6S,0.0,1.332e-05
11575,2018-07-02,18eY9oWL2mkXCL1VVwPme2NMmAVhX6EfyM,0.0,1.332e-05
2162,2018-07-03,1P9fAFAsSLRmMu2P7wZ5CXDPRfLSWTy9N8,0.0,1e-05
1717,2018-07-04,1KbrSKrT3GeEruTuuYYUSQ35JwKbrAWJYm,0.0,6.66e-06
12880,2018-07-07,17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb,0.0,0.001862
12860,2018-07-07,17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb,0.0,0.00030222
2171,2018-07-09,1P9fAFAsSLRmMu2P7wZ5CXDPRfLSWTy9N8,0.0,1e-05
1709,2018-07-11,1KbrSKrT3GeEruTuuYYUSQ35JwKbrAWJYm,0.0,0.00124824
2836,2018-07-14,18zuLTKQnLjp987LdxuYvjekYnNAvXif2b,0.0,0.00016028
4535,2018-07-14,1FJuzzQFVMbiMGw6JtcXefdD64amy7mSCF,0.0,0.00032098
11626,2018-07-14,1ALXLVNj7yKRU2Yki3K3yQGB5TBPof7jyo,0.0,0.00016036
4793,2018-07-14,1AYLzYN7SGu5FQLBTADBzqKm4b6Udt6Bw6,0.0,0.00016036
13459,2018-07-14,1L9ipUywwErf9EaKCgLqrkoSM5ab3wrjvh,0.0,0.00016017
2167,2018-07-17,1P9fAFAsSLRmMu2P7wZ5CXDPRfLSWTy9N8,0.0,1e-05
12888,2018-07-21,17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb,0.0,5.084e-05
12867,2018-07-22,17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb,0.0,0.00021401
1701,2018-07-22,1KbrSKrT3GeEruTuuYYUSQ35JwKbrAWJYm,0.0,0.0002699
2164,2018-07-31,1P9fAFAsSLRmMu2P7wZ5CXDPRfLSWTy9N8,0.0,1.424e-05
5723,2018-08-07,1JxmKkNK1b3p7r8DDPtnNmGeLZDcgPadJb,0.0,5.5e-06
5709,2018-08-14,1JxmKkNK1b3p7r8DDPtnNmGeLZDcgPadJb,0.0,1e-05
1692,2018-08-16,1KbrSKrT3GeEruTuuYYUSQ35JwKbrAWJYm,0.0,0.000308
2148,2018-08-17,1P9fAFAsSLRmMu2P7wZ5CXDPRfLSWTy9N8,0.0,1.424e-05
1712,2018-08-19,1KbrSKrT3GeEruTuuYYUSQ35JwKbrAWJYm,0.0,0.00017476
